,zone,date,total_energy,peak_load,avg_load,min_load,load_factor,utilization_rate,range,cv
1899,RTO,2025-04-14,1929903.283,87429.392,80412.63679166666,70695.645,0.9197437492378611,0.5459068009914356,16733.747000000003,0.1411486537511631
1900,RTO,2025-04-15,1925046.437,88020.417,80210.26820833333,68166.935,0.9112688958100861,0.5495971453902159,19853.482000000004,0.1411486537511631
1901,RTO,2025-04-16,1972724.196,89408.151,82196.8415,73509.19,0.9193439365500355,0.558262119619558,15898.960999999996,0.1411486537511631
1902,RTO,2025-04-17,1974084.277,92065.742,82253.51154166667,75831.183,0.893421480724792,0.5748560472217724,16234.558999999994,0.1411486537511631
1903,RTO,2025-04-18,1868047.229,85024.424,77835.30120833333,69833.479,0.9154463805404119,0.5308902446900172,15190.944999999992,0.1411486537511631
1904,RTO,2025-04-19,1814642.932,84640.023,75610.12216666667,64872.336,0.8933140550619494,0.5284900550580465,19767.686999999998,0.1411486537511631
1905,RTO,2025-04-20,1761815.939,85476.906,73408.99745833334,64377.114,0.8588167365151628,0.5337155302773425,21099.792,0.1411486537511631
1906,RTO,2025-04-21,1890864.931,88833.412,78786.03879166667,64507.348,0.8868964617915011,0.5546734645721224,24326.064,0.1411486537511631
1907,RTO,2025-04-22,1944778.314,89973.999,81032.42975,67911.341,0.9006205198237326,0.5617952594991925,22062.657999999996,0.1411486537511631
1908,RTO,2025-04-23,1933660.787,91887.246,80569.19945833333,67245.313,0.876826795509067,0.5737415229397121,24641.933000000005,0.1411486537511631
1909,RTO,2025-04-24,1957750.632,93453.147,81572.943,66960.825,0.8728752922574132,0.5835189671838548,26492.322,0.1411486537511631
1910,RTO,2025-04-25,1953823.042,91908.719,81409.29341666667,67307.434,0.8857624641321208,0.5738755997812586,24601.285000000003,0.1411486537511631
1911,RTO,2025-04-26,1841014.943,88416.931,76708.95595833333,66952.44,0.8675822050228518,0.5520729682723916,21464.490999999995,0.1411486537511631
1912,RTO,2025-04-27,1700533.6,81043.353,70855.56666666667,64633.134,0.8742921417215631,0.5060325431274836,16410.219000000005,0.1411486537511631
1913,RTO,2025-04-28,1877304.7619999999,90576.833,78221.03175,66087.908,0.863587621240853,0.5655593389802538,24488.925000000003,0.1411486537511631
1914,RTO,2025-04-29,1980636.088,94175.626,82526.50366666667,67820.752,0.8763042750219326,0.5880301068664171,26354.87400000001,0.1411486537511631
1915,RTO,2025-04-30,1998441.858,95863.91,83268.41075,67919.466,0.8686106246865999,0.5985717073113226,27944.444000000003,0.1411486537511631
1916,RTO,2025-05-01,2011867.55,96778.044,83827.81458333334,67428.274,0.8661862868744624,0.604279535722362,29349.76999999999,0.1411486537511631
1917,RTO,2025-05-02,2064162.827,99136.552,86006.78445833334,69606.13,0.8675587633745153,0.6190059970180406,29530.42199999999,0.1411486537511631
1918,RTO,2025-05-03,1937599.382,94553.848,80733.30758333333,67829.308,0.8538341832828774,0.5903917149865396,26724.539999999994,0.1411486537511631
1919,RTO,2025-05-04,1850803.206,88175.372,77116.80025,66989.624,0.874584348223674,0.5505646802936683,21185.748000000007,0.1411486537511631
